seed,condition,family_id,nll,token_count,family_order
202608040,clean,family_8f08581ca21b6c6f,0.6306771339854477,638,76
202608040,clean,family_5d6a15b20dff7233,0.6530380361519615,5203,5
202608040,clean,family_eacebc389812585f,0.41210905348927507,1312,98
202608040,clean,family_3bd7e5ca43f02666,0.43486473696454586,578,65
202608040,clean,family_da2cbb03fa208ffc,0.46083554933811055,377,7
202608040,clean,family_5fe0b889b5279fed,0.5830702869849682,15281,32
202608040,clean,family_58c32a6b58cc329f,0.5285483181294316,654,69
202608040,clean,family_d4c8efafc098f593,1.082259863657343,4931,80
202608040,clean,family_853b6705e7d7e7a9,0.6718722905116618,6166,70
202608040,clean,family_7c104874587dddcc,1.11395754541757,1558,39
202608040,clean,family_2eec85a0fe915e64,1.1071026826805117,3893,40
202608040,clean,family_08157e0ead630e5c,0.7324153293171682,1189,85
202608040,clean,family_67cf34a836b9cd6c,1.2767898107983187,12275,64
202608040,clean,family_a03ac5414952d229,0.8771276479981924,3188,43
202608040,clean,family_4da27be0a15493fc,1.184127386966361,5109,60
202608041,clean,family_d1a92696717aa9c2,0.6676984779702935,3093,19
202608041,clean,family_3835425eafb00035,0.999876666421953,1216,74
202608041,clean,family_a534382ff42b71fb,0.5785481235356007,412,88
202608041,clean,family_6d17de7e325f25f8,0.472768231981392,4197,63
202608041,clean,family_56b1bf9100abf79a,0.5248095872925549,779,25
202608041,clean,family_9edbfcdbf27d8472,1.377359625079946,15674,9
202608041,clean,family_db6398f302f77cb4,0.39997236752487386,3153,77
202608041,clean,family_776fb0c74fb6af96,0.7669993277263445,10203,24
202608041,clean,family_be459453ebdfa1da,0.8161007700577481,1748,87
202608041,clean,family_439fc19617b55d44,0.6347494036328313,3230,37
202608041,clean,family_328dc279bafe7f69,0.5857207797234878,2560,28
202608041,clean,family_ac0566dd944bc201,0.9283384305221484,3803,41
202608041,clean,family_3fbe0e330aecdc00,0.8196995258331299,477,67
202608041,clean,family_04795413b15e0b98,0.8191506556150588,704,79
202608041,clean,family_348b29b5f47eda18,1.1025967374712982,1108,21
202608041,clean,family_f77d449f1658a159,1.1822645368205764,8731,35
202608041,clean,family_39849966d6043c11,1.1339232921600342,242,48
202608041,clean,family_af212e596b07120e,1.0027584086723906,3169,52
202608041,clean,family_2d3e3d92f30c4369,0.5464626001784604,9069,82
202608041,clean,family_f0c0dd7c2f3b6a3f,0.5851597577653905,1674,90
202608041,clean,family_5aaa5f6f546aa704,1.0635050213609725,2491,11
202608041,clean,family_78031f033e192cce,0.8011421768444655,5759,3
202608041,clean,family_961cefc620e3d5ab,0.7823852300643921,467,53
202608041,clean,family_fe2836cc1cef695c,0.8187094182182073,3303,42
202608041,clean,family_0f71c7e0830e1d85,1.1436941845016697,9124,86
202608041,clean,family_2dbafe5054d4bee7,0.38087051608453043,6286,54
202608041,clean,family_52885ec61f0240b9,0.8583146356920662,14987,96
202608041,clean,family_b88eee6ecd7ef6bc,0.87799345602046,5460,46
202608041,clean,family_de67cf52f9a2ce89,1.166651335491645,20432,29
202608041,clean,family_7b8c8789f38183da,1.017719391707235,854,38
202608041,clean,family_774f10d6c3d75980,0.8456987155556847,10665,17
202608041,clean,family_6fbe37a0a6611f64,0.6834945407962838,29458,73
202608041,clean,family_c64269798048b60f,0.7430092465800292,12501,93
202608041,clean,family_f60bd4cc83d02add,0.8422501458342205,8558,84
202608041,clean,family_39f58e2fd604c61e,1.637812852859497,61,51
202608041,clean,family_101bf32d18499c7d,0.6332763127664083,1918,95
202608041,clean,family_e97b637c75aac2b5,1.1038198471069336,156,89
202608041,clean,family_e2c30beb0d4abeae,1.1432754508070233,12995,66
202608041,clean,family_581cf690b70ed77f,0.9918336600577028,3028,30
202608041,clean,family_9ccd2f467361ebab,1.04184077001271,1789,44
202608041,clean,family_6342008bae187399,0.5279898384889198,8256,83
202608041,clean,family_8661140073b6a2ab,0.990018367767334,266,97
202608041,clean,family_1a8ff9e18d3eabea,0.6242065232266825,1890,16
202608041,clean,family_b324bd83d2be3825,0.7780724828894766,8479,58
202608041,clean,family_23e85181dd747797,0.6543186449182444,725,99
202608041,clean,family_b3ba3218de08f591,1.3790781962846665,9580,8
202608041,clean,family_38ddaabf01adae92,0.5651738589329588,6949,12
202608041,clean,family_5405158fe7a3977d,0.6712445281170033,945,71
202608041,clean,family_e4e4467ef74cc720,0.5615365505218506,336,57
202608041,clean,family_4f1b63b3eef9f7d0,1.0464036272714774,1037,75
202608041,clean,family_7a300c986fbfa9f2,0.917920777966693,522,18
202608041,clean,family_6f0024d47bda9a44,1.0816512142607768,463,45
202608041,clean,family_746d1e0c3274827f,0.44606781816602653,1191,62
202608041,clean,family_6a42731481dda124,0.8851099572938307,1084,56
202608041,clean,family_0ecded087f80d73b,1.4721803495350358,15697,61
202608041,clean,family_5facacfb4d33d062,0.7000205348867821,5721,1
202608041,clean,family_5cc4efa05e4dc250,0.6619793176651001,251,13
202608041,clean,family_4731a6d05dff34ce,1.1019516226809316,17077,15
202608041,clean,family_c3ae851031cec2bb,0.9608528662811626,5610,91
202608041,clean,family_30fbd9977a220042,0.8067573536622591,48674,81
202608041,clean,family_e3c89d0945320ec5,0.8155287504196167,508,0
202608041,clean,family_f99e7467cfd91d72,1.2517174409588738,639,23
202608041,clean,family_0a0ff01b239a934a,1.1530611928332988,3294,55
202608041,clean,family_5ebcadebe538bd59,0.5297028422355652,166,31
202608041,clean,family_2fe71bb032cb85fe,0.573095436950562,533,20
202608041,clean,family_e0f7e5849dbe9388,0.8380865078209175,6626,72
202608041,clean,family_c3abd4306e03adf2,0.8369433323964457,3859,34
202608041,clean,family_83b27a32aa56f9dc,0.48399135172175933,1559,68
202608041,clean,family_fa3341292470541d,1.0766745877454031,2535,22
202608041,clean,family_15b8f6d235825863,0.45198994700926065,548,2
202608041,clean,family_a95aeca85317a04d,0.814671111111531,10236,50
202608041,clean,family_3dffb074803c8f80,0.555768919449398,7309,47
202608041,clean,family_1cfa4116628ae42e,0.8007037622189661,1026,94
202608041,clean,family_f53ae103dc0def58,0.965070552798966,1238,26
202608041,clean,family_3db848c291e71542,0.6511757987918276,1287,14
202608041,clean,family_76f3986b08ecfc19,0.9779460707457412,3583,10
202608041,clean,family_121eefce620403f7,0.7712832753788564,13214,36
202608041,clean,family_8aff46e64d1c8360,1.053870300103366,20977,33
202608041,clean,family_debbecc1e7f77f3e,0.7937576169680701,4952,4
202608041,clean,family_f19aa9a5e722eb61,0.48381520305174397,1779,49
202608041,clean,family_d0b38ee50d018148,0.8517166860504255,1815,92
202608041,clean,family_aad2d66dec95dc7a,0.5967744821862364,1036,78
202608041,clean,family_59add5a121b9a616,0.7222623852908914,985,59
202608041,clean,family_c2d4ffa1539bdafe,1.136137960645502,12091,27
202608041,clean,family_58a5b18cf3751bf1,0.764247348005646,1157,6
202608041,clean,family_8f08581ca21b6c6f,0.6197346821660906,638,76
202608041,clean,family_5d6a15b20dff7233,0.7724257227711419,5203,5
202608041,clean,family_eacebc389812585f,0.4941627901138329,1312,98
202608041,clean,family_3bd7e5ca43f02666,0.5043843758250602,578,65
202608041,clean,family_da2cbb03fa208ffc,0.5126088343817612,377,7
202608041,clean,family_5fe0b889b5279fed,0.6941506421778201,15281,32
202608041,clean,family_58c32a6b58cc329f,0.5645930644933601,654,69
202608041,clean,family_d4c8efafc098f593,1.0860854018486386,4931,80
202608041,clean,family_853b6705e7d7e7a9,0.7367263743910665,6166,70
202608041,clean,family_7c104874587dddcc,1.1669115976589481,1558,39
202608041,clean,family_2eec85a0fe915e64,1.1762272917210765,3893,40
202608041,clean,family_08157e0ead630e5c,0.7763058700112359,1189,85
202608041,clean,family_67cf34a836b9cd6c,1.3444600719638367,12275,64
202608041,clean,family_a03ac5414952d229,0.9034192940708684,3188,43
202608041,clean,family_4da27be0a15493fc,1.216798927574434,5109,60
202608042,clean,family_d1a92696717aa9c2,0.6022706429163615,3093,19
202608042,clean,family_3835425eafb00035,0.8080443421280697,1216,74
202608042,clean,family_a534382ff42b71fb,0.584562038767685,412,88
202608042,clean,family_6d17de7e325f25f8,0.4571732113922043,4197,63
202608042,clean,family_56b1bf9100abf79a,0.49913542242350106,779,25
202608042,clean,family_9edbfcdbf27d8472,1.337383195546812,15674,9
202608042,clean,family_db6398f302f77cb4,0.33042990994990307,3153,77
202608042,clean,family_776fb0c74fb6af96,0.6659159804692073,10203,24
202608042,clean,family_be459453ebdfa1da,0.7753624211255146,1748,87
202608042,clean,family_439fc19617b55d44,0.617639829859645,3230,37
202608042,clean,family_328dc279bafe7f69,0.5589198791887611,2560,28
202608042,clean,family_ac0566dd944bc201,0.8852948967701443,3803,41
202608042,clean,family_3fbe0e330aecdc00,0.7843903303146362,477,67
202608042,clean,family_04795413b15e0b98,0.8168276995420456,704,79
202608042,clean,family_348b29b5f47eda18,1.0488916574187228,1108,21
202608042,clean,family_f77d449f1658a159,1.1086281653382282,8731,35
202608042,clean,family_39849966d6043c11,1.0493286848068237,242,48
202608042,clean,family_af212e596b07120e,0.9605364257810093,3169,52
202608042,clean,family_2d3e3d92f30c4369,0.5088103088480541,9069,82
202608042,clean,family_f0c0dd7c2f3b6a3f,0.5304031171251796,1674,90
202608042,clean,family_5aaa5f6f546aa704,0.9263105600151084,2491,11
202608042,clean,family_78031f033e192cce,0.7699306687043553,5759,3
202608042,clean,family_961cefc620e3d5ab,0.7112948894500732,467,53
202608042,clean,family_fe2836cc1cef695c,0.8057869716445641,3303,42
202608042,clean,family_0f71c7e0830e1d85,1.0732771130029646,9124,86
202608042,clean,family_2dbafe5054d4bee7,0.32239046125876325,6286,54
202608042,clean,family_52885ec61f0240b9,0.748633070872434,14987,96
202608042,clean,family_b88eee6ecd7ef6bc,0.8326458306757958,5460,46
202608042,clean,family_de67cf52f9a2ce89,1.1066458596203974,20432,29
202608042,clean,family_7b8c8789f38183da,0.9974645876633199,854,38
202608042,clean,family_774f10d6c3d75980,0.7380078719763816,10665,17
202608042,clean,family_6fbe37a0a6611f64,0.6709807242028897,29458,73
202608042,clean,family_c64269798048b60f,0.7021318201818101,12501,93
202608042,clean,family_f60bd4cc83d02add,0.6970361095356256,8558,84
202608042,clean,family_39f58e2fd604c61e,0.8039557933807373,61,51
202608042,clean,family_101bf32d18499c7d,0.5705377198794587,1918,95
202608042,clean,family_e97b637c75aac2b5,1.0648674964904785,156,89
202608042,clean,family_e2c30beb0d4abeae,1.1076204300201962,12995,66
202608042,clean,family_581cf690b70ed77f,0.9419946296723705,3028,30
202608042,clean,family_9ccd2f467361ebab,1.0316510851187304,1789,44
202608042,clean,family_6342008bae187399,0.47581381079661406,8256,83
202608042,clean,family_8661140073b6a2ab,0.872606635093689,266,97
202608042,clean,family_1a8ff9e18d3eabea,0.6315867984736407,1890,16
202608042,clean,family_b324bd83d2be3825,0.7650067623261363,8479,58
202608042,clean,family_23e85181dd747797,0.6062080044581972,725,99
202608042,clean,family_b3ba3218de08f591,1.3387608050304565,9580,8
202608042,clean,family_38ddaabf01adae92,0.5230476481268811,6949,12
202608042,clean,family_5405158fe7a3977d,0.6527741565275444,945,71
202608042,clean,family_e4e4467ef74cc720,0.5411992073059082,336,57
202608042,clean,family_4f1b63b3eef9f7d0,1.0373205079866812,1037,75
202608042,clean,family_7a300c986fbfa9f2,0.7832283030524565,522,18
202608042,clean,family_6f0024d47bda9a44,1.0644767097726497,463,45
202608042,clean,family_746d1e0c3274827f,0.392187671186942,1191,62
202608042,clean,family_6a42731481dda124,0.8264078306535954,1084,56
202608042,clean,family_0ecded087f80d73b,1.4549953007216574,15697,61
202608042,clean,family_5facacfb4d33d062,0.6363150908738203,5721,1
202608042,clean,family_5cc4efa05e4dc250,0.6255133152008057,251,13
202608042,clean,family_4731a6d05dff34ce,1.08236792301932,17077,15
202608042,clean,family_c3ae851031cec2bb,0.9202099844839908,5610,91
202608042,clean,family_30fbd9977a220042,0.7279539094738763,48674,81
202608042,clean,family_e3c89d0945320ec5,0.7776059991731419,508,0
202608042,clean,family_f99e7467cfd91d72,1.136621847772076,639,23
202608042,clean,family_0a0ff01b239a934a,1.0343466494108013,3294,55
202608042,clean,family_5ebcadebe538bd59,0.4818633794784546,166,31
202608042,clean,family_2fe71bb032cb85fe,0.549371120182703,533,20
202608042,clean,family_e0f7e5849dbe9388,0.8347679283587982,6626,72
202608042,clean,family_c3abd4306e03adf2,0.8213711100466111,3859,34
202608042,clean,family_83b27a32aa56f9dc,0.4708186058546198,1559,68
202608042,clean,family_fa3341292470541d,0.9213927572530637,2535,22
202608042,clean,family_15b8f6d235825863,0.4228067699357541,548,2
202608042,clean,family_a95aeca85317a04d,0.8181044052370641,10236,50
202608042,clean,family_3dffb074803c8f80,0.3914237840995366,7309,47
202608042,clean,family_1cfa4116628ae42e,0.613855372453526,1026,94
202608042,clean,family_f53ae103dc0def58,0.9289608363284818,1238,26
202608042,clean,family_3db848c291e71542,0.5276252148497818,1287,14
202608042,clean,family_76f3986b08ecfc19,0.9465514612936488,3583,10
202608042,clean,family_121eefce620403f7,0.7112778068644314,13214,36
202608042,clean,family_8aff46e64d1c8360,1.0350579372430693,20977,33
202608042,clean,family_debbecc1e7f77f3e,0.7423691165201691,4952,4
202608042,clean,family_f19aa9a5e722eb61,0.40853960867374384,1779,49
202608042,clean,family_d0b38ee50d018148,0.8381101434881036,1815,92
202608042,clean,family_aad2d66dec95dc7a,0.5720167221594962,1036,78
202608042,clean,family_59add5a121b9a616,0.6794571129198607,985,59
202608042,clean,family_c2d4ffa1539bdafe,1.0969788547869939,12091,27
202608042,clean,family_58a5b18cf3751bf1,0.6838462049320224,1157,6
202608042,clean,family_8f08581ca21b6c6f,0.6421497351136701,638,76
202608042,clean,family_5d6a15b20dff7233,0.6215962933366765,5203,5
202608042,clean,family_eacebc389812585f,0.402408614470737,1312,98
202608042,clean,family_3bd7e5ca43f02666,0.3893865044244845,578,65
202608042,clean,family_da2cbb03fa208ffc,0.48578809972467096,377,7
202608042,clean,family_5fe0b889b5279fed,0.6084405720276823,15281,32
202608042,clean,family_58c32a6b58cc329f,0.5409182417647919,654,69
202608042,clean,family_d4c8efafc098f593,1.0363681148839659,4931,80
202608042,clean,family_853b6705e7d7e7a9,0.6870634071661829,6166,70
202608042,clean,family_7c104874587dddcc,1.1100573493825303,1558,39
202608042,clean,family_2eec85a0fe915e64,1.0906979794861142,3893,40
202608042,clean,family_08157e0ead630e5c,0.7545758313847951,1189,85
202608042,clean,family_67cf34a836b9cd6c,1.299646144457116,12275,64
202608042,clean,family_a03ac5414952d229,0.8687709025487098,3188,43
202608042,clean,family_4da27be0a15493fc,1.1869520781954386,5109,60
202608040,unrelated_donor,family_d1a92696717aa9c2,0.5797812249180263,3093,19
202608040,unrelated_donor,family_3835425eafb00035,0.8430615805187508,1216,74
202608040,unrelated_donor,family_a534382ff42b71fb,0.49665160990745116,412,88
202608040,unrelated_donor,family_6d17de7e325f25f8,0.4657887782131969,4197,63
202608040,unrelated_donor,family_56b1bf9100abf79a,0.46526541808603356,779,25
202608040,unrelated_donor,family_9edbfcdbf27d8472,1.3379841091165254,15674,9
202608040,unrelated_donor,family_db6398f302f77cb4,0.33771504355429693,3153,77
202608040,unrelated_donor,family_776fb0c74fb6af96,0.6021119955181199,10203,24
202608040,unrelated_donor,family_be459453ebdfa1da,0.7443694165765011,1748,87
202608040,unrelated_donor,family_439fc19617b55d44,0.6078292639447439,3230,37
202608040,unrelated_donor,family_328dc279bafe7f69,0.5723902261699549,2560,28
202608040,unrelated_donor,family_ac0566dd944bc201,0.8695993526433914,3803,41
202608040,unrelated_donor,family_3fbe0e330aecdc00,0.7927517294883728,477,67
202608040,unrelated_donor,family_04795413b15e0b98,0.8437756765633821,704,79
202608040,unrelated_donor,family_348b29b5f47eda18,1.058051418634098,1108,21
202608040,unrelated_donor,family_f77d449f1658a159,1.103333772341556,8731,35
202608040,unrelated_donor,family_39849966d6043c11,1.1022504568099976,242,48
202608040,unrelated_donor,family_af212e596b07120e,0.9239595876615783,3169,52
202608040,unrelated_donor,family_2d3e3d92f30c4369,0.467259786760995,9069,82
202608040,unrelated_donor,family_f0c0dd7c2f3b6a3f,0.53642936237824,1674,90
202608040,unrelated_donor,family_5aaa5f6f546aa704,0.9445262998282694,2491,11
202608040,unrelated_donor,family_78031f033e192cce,0.7061866619537679,5759,3
202608040,unrelated_donor,family_961cefc620e3d5ab,0.7514421939849854,467,53
202608040,unrelated_donor,family_fe2836cc1cef695c,0.7533016743585625,3303,42
202608040,unrelated_donor,family_0f71c7e0830e1d85,1.0563708125600972,9124,86
202608040,unrelated_donor,family_2dbafe5054d4bee7,0.30282322401397177,6286,54
202608040,unrelated_donor,family_52885ec61f0240b9,0.6964093889938454,14987,96
202608040,unrelated_donor,family_b88eee6ecd7ef6bc,0.7984159343190246,5460,46
202608040,unrelated_donor,family_de67cf52f9a2ce89,1.0934278463263623,20432,29
202608040,unrelated_donor,family_7b8c8789f38183da,1.0165652166484949,854,38
202608040,unrelated_donor,family_774f10d6c3d75980,0.7484929543912439,10665,17
202608040,unrelated_donor,family_6fbe37a0a6611f64,0.6469078805997954,29458,73
202608040,unrelated_donor,family_c64269798048b60f,0.6894981260252384,12501,93
202608040,unrelated_donor,family_f60bd4cc83d02add,0.69264817156366,8558,84
202608040,unrelated_donor,family_39f58e2fd604c61e,0.8239197731018066,61,51
202608040,unrelated_donor,family_101bf32d18499c7d,0.5897210516789161,1918,95
202608040,unrelated_donor,family_e97b637c75aac2b5,1.0548862218856812,156,89
202608040,unrelated_donor,family_e2c30beb0d4abeae,1.1114694145607371,12995,66
202608040,unrelated_donor,family_581cf690b70ed77f,0.9532684647777121,3028,30
202608040,unrelated_donor,family_9ccd2f467361ebab,1.0419220434613172,1789,44
202608040,unrelated_donor,family_6342008bae187399,0.4570287185389,8256,83
202608040,unrelated_donor,family_8661140073b6a2ab,0.7801740765571594,266,97
202608040,unrelated_donor,family_1a8ff9e18d3eabea,0.6115741755911913,1890,16
202608040,unrelated_donor,family_b324bd83d2be3825,0.7489666235181208,8479,58
202608040,unrelated_donor,family_23e85181dd747797,0.6820273144491787,725,99
202608040,unrelated_donor,family_b3ba3218de08f591,1.3461713663595951,9580,8
202608040,unrelated_donor,family_38ddaabf01adae92,0.502729821675183,6949,12
202608040,unrelated_donor,family_5405158fe7a3977d,0.6166166388168537,945,71
202608040,unrelated_donor,family_e4e4467ef74cc720,0.35378098487854004,336,57
202608040,unrelated_donor,family_4f1b63b3eef9f7d0,1.035167141613643,1037,75
202608040,unrelated_donor,family_7a300c986fbfa9f2,0.8821190639017186,522,18
202608040,unrelated_donor,family_6f0024d47bda9a44,1.0347022273885509,463,45
202608040,unrelated_donor,family_746d1e0c3274827f,0.42239309318119694,1191,62
202608040,unrelated_donor,family_6a42731481dda124,0.9313723233793054,1084,56
202608040,unrelated_donor,family_0ecded087f80d73b,1.4343230683021184,15697,61
202608040,unrelated_donor,family_5facacfb4d33d062,0.5627374067274846,5721,1
202608040,unrelated_donor,family_5cc4efa05e4dc250,0.5454890727996826,251,13
202608040,unrelated_donor,family_4731a6d05dff34ce,1.047753301654996,17077,15
202608040,unrelated_donor,family_c3ae851031cec2bb,0.9167831919835,5610,91
202608040,unrelated_donor,family_30fbd9977a220042,0.7040753262985036,48674,81
202608040,unrelated_donor,family_e3c89d0945320ec5,0.7884889446844267,508,0
202608040,unrelated_donor,family_f99e7467cfd91d72,1.151467010448796,639,23
202608040,unrelated_donor,family_0a0ff01b239a934a,1.0568808700796612,3294,55
202608040,unrelated_donor,family_5ebcadebe538bd59,0.5113940834999084,166,31
202608040,unrelated_donor,family_2fe71bb032cb85fe,0.5258281120216198,533,20
202608040,unrelated_donor,family_e0f7e5849dbe9388,0.831871516199728,6626,72
202608040,unrelated_donor,family_c3abd4306e03adf2,0.8247879618157621,3859,34
202608040,unrelated_donor,family_83b27a32aa56f9dc,0.4332573314157337,1559,68
202608040,unrelated_donor,family_fa3341292470541d,0.9191084863636385,2535,22
202608040,unrelated_donor,family_15b8f6d235825863,0.4063076854404742,548,2
202608040,unrelated_donor,family_a95aeca85317a04d,0.7867466358933052,10236,50
202608040,unrelated_donor,family_3dffb074803c8f80,0.3914271272440618,7309,47
202608040,unrelated_donor,family_1cfa4116628ae42e,0.5688774303095615,1026,94
202608040,unrelated_donor,family_f53ae103dc0def58,0.9358992403755281,1238,26
202608040,unrelated_donor,family_3db848c291e71542,0.3897614526535618,1287,14
202608040,unrelated_donor,family_76f3986b08ecfc19,0.9528063612213156,3583,10
202608040,unrelated_donor,family_121eefce620403f7,0.7273850774636911,13214,36
202608040,unrelated_donor,family_8aff46e64d1c8360,0.9945154266412659,20977,33
202608040,unrelated_donor,family_debbecc1e7f77f3e,0.7067717373467416,4952,4
202608040,unrelated_donor,family_f19aa9a5e722eb61,0.4030918216876196,1779,49
202608040,unrelated_donor,family_d0b38ee50d018148,0.8502165520158352,1815,92
202608040,unrelated_donor,family_aad2d66dec95dc7a,0.5046394154371903,1036,78
202608040,unrelated_donor,family_59add5a121b9a616,0.6544477750807244,985,59
202608040,unrelated_donor,family_c2d4ffa1539bdafe,1.06559803428489,12091,27
202608040,unrelated_donor,family_58a5b18cf3751bf1,0.6776418188263242,1157,6
202608040,unrelated_donor,family_8f08581ca21b6c6f,0.5658337572431863,638,76
202608040,unrelated_donor,family_5d6a15b20dff7233,0.6438263342022186,5203,5
202608040,unrelated_donor,family_eacebc389812585f,0.3922642719727464,1312,98
202608040,unrelated_donor,family_3bd7e5ca43f02666,0.3916250368818692,578,65
202608040,unrelated_donor,family_da2cbb03fa208ffc,0.4678297618339802,377,7
202608040,unrelated_donor,family_5fe0b889b5279fed,0.5886077214388095,15281,32
202608040,unrelated_donor,family_58c32a6b58cc329f,0.551915069967964,654,69
202608040,unrelated_donor,family_d4c8efafc098f593,1.0627392787668386,4931,80
202608040,unrelated_donor,family_853b6705e7d7e7a9,0.6643551635183454,6166,70
