model,condition,family_id,metric,value
transformer_l,unrelated_donor,family_d1a92696717aa9c2,syncopation,
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_class_entropy,2.3776632408232397
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_class_histogram_jsd_to_receiver,0.1357173572529161
transformer_l,unrelated_donor,family_d1a92696717aa9c2,scale_consistency,0.9946666666666668
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_interval_mean,0.32222222222222213
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_interval_variance,109.0099537037037
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_interval_jsd_to_receiver,0.3429574436378657
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_range,24.466666666666665
transformer_l,unrelated_donor,family_d1a92696717aa9c2,used_pitch_classes,6.466666666666667
transformer_l,unrelated_donor,family_d1a92696717aa9c2,tonal_key_consistency,0.9946666666666668
transformer_l,unrelated_donor,family_d1a92696717aa9c2,chord_progression_irregularity,
transformer_l,unrelated_donor,family_d1a92696717aa9c2,chord_ngram_distribution,
transformer_l,unrelated_donor,family_d1a92696717aa9c2,chord_transition_entropy,
transformer_l,unrelated_donor,family_d1a92696717aa9c2,harmonic_tonal_distance,
transformer_l,unrelated_donor,family_d1a92696717aa9c2,chord_diversity,
transformer_l,unrelated_donor,family_d1a92696717aa9c2,note_density,16.666666666666668
transformer_l,unrelated_donor,family_d1a92696717aa9c2,polyphony,3.0727513227513223
transformer_l,unrelated_donor,family_d1a92696717aa9c2,polyphony_rate,0.6310846560846561
transformer_l,unrelated_donor,family_d1a92696717aa9c2,empty_beat_rate,0.66875
transformer_l,unrelated_donor,family_d1a92696717aa9c2,empty_measure_rate,0.03333333333333333
transformer_l,unrelated_donor,family_d1a92696717aa9c2,qualified_note_ratio,1.0
transformer_l,unrelated_donor,family_d1a92696717aa9c2,average_note_duration,4.8773333333333335
transformer_l,unrelated_donor,family_d1a92696717aa9c2,duration_variance,9.060266666666667
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_range,24.466666666666665
transformer_l,unrelated_donor,family_d1a92696717aa9c2,used_pitch_classes,6.466666666666667
transformer_l,unrelated_donor,family_d1a92696717aa9c2,notes_per_bar,16.666666666666668
transformer_l,unrelated_donor,family_d1a92696717aa9c2,onset_density,0.33125
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_class_jsd,0.1357173572529161
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_interval_jsd,0.3429574436378657
transformer_l,unrelated_donor,family_d1a92696717aa9c2,ioi_jsd,0.1250446537141423
transformer_l,unrelated_donor,family_d1a92696717aa9c2,duration_jsd,0.12974689189914487
transformer_l,unrelated_donor,family_d1a92696717aa9c2,density_wasserstein,8.781617161716174
transformer_l,unrelated_donor,family_d1a92696717aa9c2,ioi_wasserstein,0.3205280528052806
transformer_l,unrelated_donor,family_d1a92696717aa9c2,duration_wasserstein,1.2529900990099014
transformer_l,unrelated_donor,family_d1a92696717aa9c2,pitch_interval_wasserstein,1.9442574257425744
transformer_l,same_family_donor,family_d1a92696717aa9c2,bar_pair_similarity,0.039045736871823826
transformer_l,same_family_donor,family_d1a92696717aa9c2,si_short,0.0
transformer_l,same_family_donor,family_d1a92696717aa9c2,si_medium,
transformer_l,same_family_donor,family_d1a92696717aa9c2,si_long,
transformer_l,same_family_donor,family_d1a92696717aa9c2,motif_repetition_rate,0.0
transformer_l,same_family_donor,family_d1a92696717aa9c2,repeated_pattern_count,0.0
transformer_l,same_family_donor,family_d1a92696717aa9c2,mean_repeated_pattern_length,
transformer_l,same_family_donor,family_d1a92696717aa9c2,longest_repeated_pattern_length,0.0
transformer_l,same_family_donor,family_d1a92696717aa9c2,self_similarity_offdiag_mean,0.039045736871823826
transformer_l,same_family_donor,family_d1a92696717aa9c2,self_similarity_high_fraction,0.0
transformer_l,same_family_donor,family_d1a92696717aa9c2,groove_consistency,0.1301020408163265
transformer_l,same_family_donor,family_d1a92696717aa9c2,grooving_pattern_similarity,0.1301020408163265
transformer_l,same_family_donor,family_d1a92696717aa9c2,ioi_mean,2.0404761904761903
transformer_l,same_family_donor,family_d1a92696717aa9c2,ioi_variance,0.9594387755102041
transformer_l,same_family_donor,family_d1a92696717aa9c2,ioi_entropy,0.3889789067945641
transformer_l,same_family_donor,family_d1a92696717aa9c2,ioi_jsd_to_receiver,0.10017437492460063
transformer_l,same_family_donor,family_d1a92696717aa9c2,duration_jsd_to_receiver,0.11275486544017982
transformer_l,same_family_donor,family_d1a92696717aa9c2,duration_entropy,1.6669555806536054
transformer_l,same_family_donor,family_d1a92696717aa9c2,onset_pattern_entropy,0.4666666666666667
transformer_l,same_family_donor,family_d1a92696717aa9c2,rhythmic_density,19.166666666666668
transformer_l,same_family_donor,family_d1a92696717aa9c2,syncopation,
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_class_entropy,2.378384675750343
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_class_histogram_jsd_to_receiver,0.13135271101144103
transformer_l,same_family_donor,family_d1a92696717aa9c2,scale_consistency,0.9919999999999999
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_interval_mean,0.20000000000000004
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_interval_variance,107.83981481481482
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_interval_jsd_to_receiver,0.32382711239130535
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_range,25.866666666666667
transformer_l,same_family_donor,family_d1a92696717aa9c2,used_pitch_classes,6.333333333333333
transformer_l,same_family_donor,family_d1a92696717aa9c2,tonal_key_consistency,0.9919999999999999
transformer_l,same_family_donor,family_d1a92696717aa9c2,chord_progression_irregularity,
transformer_l,same_family_donor,family_d1a92696717aa9c2,chord_ngram_distribution,
transformer_l,same_family_donor,family_d1a92696717aa9c2,chord_transition_entropy,
transformer_l,same_family_donor,family_d1a92696717aa9c2,harmonic_tonal_distance,
transformer_l,same_family_donor,family_d1a92696717aa9c2,chord_diversity,
transformer_l,same_family_donor,family_d1a92696717aa9c2,note_density,19.166666666666668
transformer_l,same_family_donor,family_d1a92696717aa9c2,polyphony,3.0456349206349205
transformer_l,same_family_donor,family_d1a92696717aa9c2,polyphony_rate,0.6973544973544973
transformer_l,same_family_donor,family_d1a92696717aa9c2,empty_beat_rate,0.6104166666666667
transformer_l,same_family_donor,family_d1a92696717aa9c2,empty_measure_rate,0.0
transformer_l,same_family_donor,family_d1a92696717aa9c2,qualified_note_ratio,1.0
transformer_l,same_family_donor,family_d1a92696717aa9c2,average_note_duration,4.157333333333333
transformer_l,same_family_donor,family_d1a92696717aa9c2,duration_variance,6.763306666666667
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_range,25.866666666666667
transformer_l,same_family_donor,family_d1a92696717aa9c2,used_pitch_classes,6.333333333333333
transformer_l,same_family_donor,family_d1a92696717aa9c2,notes_per_bar,19.166666666666668
transformer_l,same_family_donor,family_d1a92696717aa9c2,onset_density,0.38958333333333334
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_class_jsd,0.13135271101144103
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_interval_jsd,0.32382711239130535
transformer_l,same_family_donor,family_d1a92696717aa9c2,ioi_jsd,0.10017437492460063
transformer_l,same_family_donor,family_d1a92696717aa9c2,duration_jsd,0.11275486544017982
transformer_l,same_family_donor,family_d1a92696717aa9c2,density_wasserstein,6.448587458745875
transformer_l,same_family_donor,family_d1a92696717aa9c2,ioi_wasserstein,0.2535247524752475
transformer_l,same_family_donor,family_d1a92696717aa9c2,duration_wasserstein,0.9597623762376237
transformer_l,same_family_donor,family_d1a92696717aa9c2,pitch_interval_wasserstein,1.9993795379537957
transformer_l,clean,family_3835425eafb00035,bar_pair_similarity,0.0
transformer_l,clean,family_3835425eafb00035,si_short,0.0
transformer_l,clean,family_3835425eafb00035,si_medium,
transformer_l,clean,family_3835425eafb00035,si_long,
transformer_l,clean,family_3835425eafb00035,motif_repetition_rate,0.0
transformer_l,clean,family_3835425eafb00035,repeated_pattern_count,0.0
transformer_l,clean,family_3835425eafb00035,mean_repeated_pattern_length,
transformer_l,clean,family_3835425eafb00035,longest_repeated_pattern_length,0.0
transformer_l,clean,family_3835425eafb00035,self_similarity_offdiag_mean,0.0
transformer_l,clean,family_3835425eafb00035,self_similarity_high_fraction,0.0
transformer_l,clean,family_3835425eafb00035,groove_consistency,0.0
transformer_l,clean,family_3835425eafb00035,grooving_pattern_similarity,0.0
transformer_l,clean,family_3835425eafb00035,ioi_mean,2.482222222222222
transformer_l,clean,family_3835425eafb00035,ioi_variance,0.6824814814814815
transformer_l,clean,family_3835425eafb00035,ioi_entropy,0.3454050674609738
transformer_l,clean,family_3835425eafb00035,ioi_jsd_to_receiver,0.2570429232789834
transformer_l,clean,family_3835425eafb00035,duration_jsd_to_receiver,0.21714380173040299
transformer_l,clean,family_3835425eafb00035,duration_entropy,1.1023390878593389
transformer_l,clean,family_3835425eafb00035,onset_pattern_entropy,0.06666666666666667
transformer_l,clean,family_3835425eafb00035,rhythmic_density,24.166666666666668
transformer_l,clean,family_3835425eafb00035,syncopation,
transformer_l,clean,family_3835425eafb00035,pitch_class_entropy,2.0074892085089258
transformer_l,clean,family_3835425eafb00035,pitch_class_histogram_jsd_to_receiver,0.254104608360047
transformer_l,clean,family_3835425eafb00035,scale_consistency,0.9706666666666666
transformer_l,clean,family_3835425eafb00035,pitch_interval_mean,0.30000000000000004
transformer_l,clean,family_3835425eafb00035,pitch_interval_variance,112.9303240740741
transformer_l,clean,family_3835425eafb00035,pitch_interval_jsd_to_receiver,0.32919905546331546
transformer_l,clean,family_3835425eafb00035,pitch_range,33.93333333333333
transformer_l,clean,family_3835425eafb00035,used_pitch_classes,5.266666666666667
transformer_l,clean,family_3835425eafb00035,tonal_key_consistency,0.9706666666666666
transformer_l,clean,family_3835425eafb00035,chord_progression_irregularity,
transformer_l,clean,family_3835425eafb00035,chord_ngram_distribution,
transformer_l,clean,family_3835425eafb00035,chord_transition_entropy,
transformer_l,clean,family_3835425eafb00035,harmonic_tonal_distance,
transformer_l,clean,family_3835425eafb00035,chord_diversity,
transformer_l,clean,family_3835425eafb00035,note_density,24.166666666666668
transformer_l,clean,family_3835425eafb00035,polyphony,5.914021164021164
transformer_l,clean,family_3835425eafb00035,polyphony_rate,0.9025396825396825
transformer_l,clean,family_3835425eafb00035,empty_beat_rate,0.69375
transformer_l,clean,family_3835425eafb00035,empty_measure_rate,0.0
transformer_l,clean,family_3835425eafb00035,qualified_note_ratio,1.0
transformer_l,clean,family_3835425eafb00035,average_note_duration,2.309333333333333
transformer_l,clean,family_3835425eafb00035,duration_variance,6.115413333333333
transformer_l,clean,family_3835425eafb00035,pitch_range,33.93333333333333
transformer_l,clean,family_3835425eafb00035,used_pitch_classes,5.266666666666667
transformer_l,clean,family_3835425eafb00035,notes_per_bar,24.166666666666668
transformer_l,clean,family_3835425eafb00035,onset_density,0.30625
transformer_l,clean,family_3835425eafb00035,pitch_class_jsd,0.254104608360047
transformer_l,clean,family_3835425eafb00035,pitch_interval_jsd,0.32919905546331546
transformer_l,clean,family_3835425eafb00035,ioi_jsd,0.2570429232789834
transformer_l,clean,family_3835425eafb00035,duration_jsd,0.21714380173040299
transformer_l,clean,family_3835425eafb00035,density_wasserstein,19.33333333333333
transformer_l,clean,family_3835425eafb00035,ioi_wasserstein,0.7357359735973598
transformer_l,clean,family_3835425eafb00035,duration_wasserstein,1.5431023102310235
transformer_l,clean,family_3835425eafb00035,pitch_interval_wasserstein,3.0293333333333337
transformer_l,unrelated_donor,family_3835425eafb00035,bar_pair_similarity,0.0
transformer_l,unrelated_donor,family_3835425eafb00035,si_short,0.0
transformer_l,unrelated_donor,family_3835425eafb00035,si_medium,
transformer_l,unrelated_donor,family_3835425eafb00035,si_long,
transformer_l,unrelated_donor,family_3835425eafb00035,motif_repetition_rate,0.0
transformer_l,unrelated_donor,family_3835425eafb00035,repeated_pattern_count,0.0
transformer_l,unrelated_donor,family_3835425eafb00035,mean_repeated_pattern_length,
transformer_l,unrelated_donor,family_3835425eafb00035,longest_repeated_pattern_length,0.0
transformer_l,unrelated_donor,family_3835425eafb00035,self_similarity_offdiag_mean,0.0
transformer_l,unrelated_donor,family_3835425eafb00035,self_similarity_high_fraction,0.0
transformer_l,unrelated_donor,family_3835425eafb00035,groove_consistency,0.0625
transformer_l,unrelated_donor,family_3835425eafb00035,grooving_pattern_similarity,0.0625
transformer_l,unrelated_donor,family_3835425eafb00035,ioi_mean,2.066666666666667
transformer_l,unrelated_donor,family_3835425eafb00035,ioi_variance,0.6133333333333333
transformer_l,unrelated_donor,family_3835425eafb00035,ioi_entropy,0.16268159526279014
transformer_l,unrelated_donor,family_3835425eafb00035,ioi_jsd_to_receiver,0.10577934044163119
transformer_l,unrelated_donor,family_3835425eafb00035,duration_jsd_to_receiver,0.19674113417953434
transformer_l,unrelated_donor,family_3835425eafb00035,duration_entropy,1.2763493339967662
transformer_l,unrelated_donor,family_3835425eafb00035,onset_pattern_entropy,0.13333333333333333
transformer_l,unrelated_donor,family_3835425eafb00035,rhythmic_density,23.333333333333332
transformer_l,unrelated_donor,family_3835425eafb00035,syncopation,
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_class_entropy,1.9334885081214377
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_class_histogram_jsd_to_receiver,0.32486633029001516
transformer_l,unrelated_donor,family_3835425eafb00035,scale_consistency,0.968
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_interval_mean,0.2138888888888889
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_interval_variance,91.68368055555557
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_interval_jsd_to_receiver,0.32025812269681025
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_range,33.333333333333336
transformer_l,unrelated_donor,family_3835425eafb00035,used_pitch_classes,5.066666666666666
transformer_l,unrelated_donor,family_3835425eafb00035,tonal_key_consistency,0.968
transformer_l,unrelated_donor,family_3835425eafb00035,chord_progression_irregularity,
transformer_l,unrelated_donor,family_3835425eafb00035,chord_ngram_distribution,
transformer_l,unrelated_donor,family_3835425eafb00035,chord_transition_entropy,
transformer_l,unrelated_donor,family_3835425eafb00035,harmonic_tonal_distance,
transformer_l,unrelated_donor,family_3835425eafb00035,chord_diversity,
transformer_l,unrelated_donor,family_3835425eafb00035,note_density,23.333333333333332
transformer_l,unrelated_donor,family_3835425eafb00035,polyphony,5.351851851851852
transformer_l,unrelated_donor,family_3835425eafb00035,polyphony_rate,0.8966666666666666
transformer_l,unrelated_donor,family_3835425eafb00035,empty_beat_rate,0.71875
transformer_l,unrelated_donor,family_3835425eafb00035,empty_measure_rate,0.03333333333333333
transformer_l,unrelated_donor,family_3835425eafb00035,qualified_note_ratio,1.0
transformer_l,unrelated_donor,family_3835425eafb00035,average_note_duration,2.3413333333333335
transformer_l,unrelated_donor,family_3835425eafb00035,duration_variance,5.95328
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_range,33.333333333333336
transformer_l,unrelated_donor,family_3835425eafb00035,used_pitch_classes,5.066666666666666
transformer_l,unrelated_donor,family_3835425eafb00035,notes_per_bar,23.333333333333332
transformer_l,unrelated_donor,family_3835425eafb00035,onset_density,0.28125
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_class_jsd,0.32486633029001516
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_interval_jsd,0.32025812269681025
transformer_l,unrelated_donor,family_3835425eafb00035,ioi_jsd,0.10577934044163119
transformer_l,unrelated_donor,family_3835425eafb00035,duration_jsd,0.19674113417953434
transformer_l,unrelated_donor,family_3835425eafb00035,density_wasserstein,20.166666666666664
transformer_l,unrelated_donor,family_3835425eafb00035,ioi_wasserstein,0.20990099009900992
transformer_l,unrelated_donor,family_3835425eafb00035,duration_wasserstein,1.4758283828382843
transformer_l,unrelated_donor,family_3835425eafb00035,pitch_interval_wasserstein,2.8104752475247534
transformer_l,same_family_donor,family_3835425eafb00035,bar_pair_similarity,0.0
transformer_l,same_family_donor,family_3835425eafb00035,si_short,0.0
transformer_l,same_family_donor,family_3835425eafb00035,si_medium,
transformer_l,same_family_donor,family_3835425eafb00035,si_long,
transformer_l,same_family_donor,family_3835425eafb00035,motif_repetition_rate,0.0
transformer_l,same_family_donor,family_3835425eafb00035,repeated_pattern_count,0.0
transformer_l,same_family_donor,family_3835425eafb00035,mean_repeated_pattern_length,
transformer_l,same_family_donor,family_3835425eafb00035,longest_repeated_pattern_length,0.0
transformer_l,same_family_donor,family_3835425eafb00035,self_similarity_offdiag_mean,0.0
transformer_l,same_family_donor,family_3835425eafb00035,self_similarity_high_fraction,0.0
transformer_l,same_family_donor,family_3835425eafb00035,groove_consistency,0.16666666666666666
transformer_l,same_family_donor,family_3835425eafb00035,grooving_pattern_similarity,0.16666666666666666
transformer_l,same_family_donor,family_3835425eafb00035,ioi_mean,2.2311111111111113
transformer_l,same_family_donor,family_3835425eafb00035,ioi_variance,0.1699259259259259
transformer_l,same_family_donor,family_3835425eafb00035,ioi_entropy,0.21751867852400783
transformer_l,same_family_donor,family_3835425eafb00035,ioi_jsd_to_receiver,0.10498378751378462
transformer_l,same_family_donor,family_3835425eafb00035,duration_jsd_to_receiver,0.17080209089997142
transformer_l,same_family_donor,family_3835425eafb00035,duration_entropy,1.1800341868198196
transformer_l,same_family_donor,family_3835425eafb00035,onset_pattern_entropy,0.06666666666666667
transformer_l,same_family_donor,family_3835425eafb00035,rhythmic_density,24.166666666666668
transformer_l,same_family_donor,family_3835425eafb00035,syncopation,
transformer_l,same_family_donor,family_3835425eafb00035,pitch_class_entropy,2.130189687895628
transformer_l,same_family_donor,family_3835425eafb00035,pitch_class_histogram_jsd_to_receiver,0.24396659091417947
transformer_l,same_family_donor,family_3835425eafb00035,scale_consistency,0.9626666666666668
transformer_l,same_family_donor,family_3835425eafb00035,pitch_interval_mean,0.3555555555555555
transformer_l,same_family_donor,family_3835425eafb00035,pitch_interval_variance,117.38402777777779
transformer_l,same_family_donor,family_3835425eafb00035,pitch_interval_jsd_to_receiver,0.35605073476519794
transformer_l,same_family_donor,family_3835425eafb00035,pitch_range,34.6
transformer_l,same_family_donor,family_3835425eafb00035,used_pitch_classes,5.8
transformer_l,same_family_donor,family_3835425eafb00035,tonal_key_consistency,0.9626666666666668
transformer_l,same_family_donor,family_3835425eafb00035,chord_progression_irregularity,
transformer_l,same_family_donor,family_3835425eafb00035,chord_ngram_distribution,
transformer_l,same_family_donor,family_3835425eafb00035,chord_transition_entropy,
transformer_l,same_family_donor,family_3835425eafb00035,harmonic_tonal_distance,
transformer_l,same_family_donor,family_3835425eafb00035,chord_diversity,
transformer_l,same_family_donor,family_3835425eafb00035,note_density,24.166666666666668
transformer_l,same_family_donor,family_3835425eafb00035,polyphony,6.404761904761906
transformer_l,same_family_donor,family_3835425eafb00035,polyphony_rate,0.9382539682539683
transformer_l,same_family_donor,family_3835425eafb00035,empty_beat_rate,0.74375
transformer_l,same_family_donor,family_3835425eafb00035,empty_measure_rate,0.0
transformer_l,same_family_donor,family_3835425eafb00035,qualified_note_ratio,1.0
transformer_l,same_family_donor,family_3835425eafb00035,average_note_duration,2.213333333333333
transformer_l,same_family_donor,family_3835425eafb00035,duration_variance,6.315946666666667
transformer_l,same_family_donor,family_3835425eafb00035,pitch_range,34.6
transformer_l,same_family_donor,family_3835425eafb00035,used_pitch_classes,5.8
transformer_l,same_family_donor,family_3835425eafb00035,notes_per_bar,24.166666666666668
transformer_l,same_family_donor,family_3835425eafb00035,onset_density,0.25625
transformer_l,same_family_donor,family_3835425eafb00035,pitch_class_jsd,0.24396659091417947
transformer_l,same_family_donor,family_3835425eafb00035,pitch_interval_jsd,0.35605073476519794
transformer_l,same_family_donor,family_3835425eafb00035,ioi_jsd,0.10498378751378462
transformer_l,same_family_donor,family_3835425eafb00035,duration_jsd,0.17080209089997142
transformer_l,same_family_donor,family_3835425eafb00035,density_wasserstein,19.33333333333333
transformer_l,same_family_donor,family_3835425eafb00035,ioi_wasserstein,0.2275115511551155
transformer_l,same_family_donor,family_3835425eafb00035,duration_wasserstein,1.5089900990099017
transformer_l,same_family_donor,family_3835425eafb00035,pitch_interval_wasserstein,2.9920198019801982
transformer_l,clean,family_a534382ff42b71fb,bar_pair_similarity,
transformer_l,clean,family_a534382ff42b71fb,si_short,
transformer_l,clean,family_a534382ff42b71fb,si_medium,
transformer_l,clean,family_a534382ff42b71fb,si_long,
transformer_l,clean,family_a534382ff42b71fb,motif_repetition_rate,0.0
transformer_l,clean,family_a534382ff42b71fb,repeated_pattern_count,0.0
transformer_l,clean,family_a534382ff42b71fb,mean_repeated_pattern_length,
transformer_l,clean,family_a534382ff42b71fb,longest_repeated_pattern_length,0.0
transformer_l,clean,family_a534382ff42b71fb,self_similarity_offdiag_mean,
transformer_l,clean,family_a534382ff42b71fb,self_similarity_high_fraction,
transformer_l,clean,family_a534382ff42b71fb,groove_consistency,
transformer_l,clean,family_a534382ff42b71fb,grooving_pattern_similarity,
transformer_l,clean,family_a534382ff42b71fb,ioi_mean,1.0
transformer_l,clean,family_a534382ff42b71fb,ioi_variance,0.0
transformer_l,clean,family_a534382ff42b71fb,ioi_entropy,0.0
transformer_l,clean,family_a534382ff42b71fb,ioi_jsd_to_receiver,0.0
transformer_l,clean,family_a534382ff42b71fb,duration_jsd_to_receiver,0.06754686081821361
transformer_l,clean,family_a534382ff42b71fb,duration_entropy,1.452056141463473
transformer_l,clean,family_a534382ff42b71fb,onset_pattern_entropy,0.0
transformer_l,clean,family_a534382ff42b71fb,rhythmic_density,25.0
